chr mid sweep_loess
877 1 6407476.2012 107.700199813144
878 1 6414789.0005 107.780205070321
879 1 6422101.7998 107.853145924336
880 1 6429414.5991 107.918910551809
881 1 6436727.3984 107.977387129361
882 1 6444040.1978 108.028463833613
883 1 6451352.9971 108.072028841186
884 1 6458665.7964 108.1079703287
885 1 6465978.5957 108.136176472776
886 1 6473291.395 108.156535450036
887 1 6480604.1943 108.168935437099
888 1 6487916.9937 108.173264610587
889 1 6495229.793 108.16941114712
890 1 6502542.5923 108.15817052194
891 1 6509855.3916 108.140466790819
892 1 6517168.1909 108.116381001175
893 1 6524480.9902 108.085994200425
894 1 6531793.7896 108.049387435985
895 1 6539106.5889 108.006641755272
896 1 6546419.3882 107.957838205705
897 1 6553732.1875 107.903057834699
898 1 6561044.9868 107.842381689672
899 1 6568357.7861 107.77589081804
900 1 6575670.5854 107.703666267222
5275 1 38569167.5947 107.792695629417
5276 1 38576480.394 109.288955186337
5277 1 38583793.1934 110.782351360096
5278 1 38591105.9927 112.272455067784
5279 1 38598418.792 113.758837226493
5280 1 38605731.5913 115.241068753312
5281 1 38613044.3906 116.718720565333
5282 1 38620357.1899 118.191363579647
5283 1 38627669.9893 119.658568713344
5284 1 38634982.7886 121.119906883514
5285 1 38642295.5879 122.57494900725
5286 1 38649608.3872 124.02326600164
5287 1 38656921.1865 125.464428783777
5288 1 38664233.9858 126.898008270751
5289 1 38671546.7852 128.323575379652
5290 1 38678859.5845 129.740701027572
5291 1 38686172.3838 131.1489561316
5292 1 38693485.1831 132.547911608829
5293 1 38700797.9824 133.937138376348
5294 1 38708110.7817 135.316207351249
5295 1 38715423.5811 136.684689450621
5296 1 38722736.3804 138.042155591557
5297 1 38730049.1797 139.388176691146
5298 1 38737361.979 140.722323666479
5299 1 38744674.7783 142.044167434647
5300 1 38751987.5776 143.353278912741
5301 1 38759300.377 144.649229017852
5302 1 38766613.1763 145.93158866707
5303 1 38773925.9756 147.199928777485
5304 1 38781238.7749 148.45382026619
5305 1 38788551.5742 149.692834050274
5306 1 38795864.3735 150.916541046828
5307 1 38803177.1729 152.124512172944
5308 1 38810489.9722 153.316318345711
5309 1 38817802.7715 154.49153048222
5310 1 38825115.5708 155.649719499563
5311 1 38832428.3701 156.790456314829
5312 1 38839741.1694 157.913311845111
5313 1 38847053.9688 159.017857007497
5314 1 38854366.7681 160.10366271908
5315 1 38861679.5674 161.17029989695
5316 1 38868992.3667 162.217339458197
5317 1 38876305.166 163.244352319913
5318 1 38883617.9653 164.250909399188
5319 1 38890930.7646 165.236581613113
5320 1 38898243.564 166.200939878778
5321 1 38905556.3633 167.143555113275
5322 1 38912869.1626 168.063998233694
5323 1 38920181.9619 168.961840157125
5324 1 38927494.7612 169.83665180066
5325 1 38934807.5605 170.68800408139
5326 1 38942120.3599 171.515467916405
5327 1 38949433.1592 172.318614222795
5328 1 38956745.9585 173.097013917652
5329 1 38964058.7578 173.850237918066
5330 1 38971371.5571 174.577857141129
5331 1 38978684.3564 175.27944250393
5332 1 38985997.1558 175.95456492356
5333 1 38993309.9551 176.602795317111
5334 1 39000622.7544 177.245358181363
5335 1 39007935.5537 177.903571213679
5336 1 39015248.353 178.577145132022
5337 1 39022561.1523 179.265790654357
5338 1 39029873.9517 179.969218498648
5339 1 39037186.751 180.687139382858
5340 1 39044499.5503 181.419264024951
5341 1 39051812.3496 182.165303142892
5342 1 39059125.1489 182.924967454644
5343 1 39066437.9482 183.697967678171
5344 1 39073750.7476 184.484014531438
5345 1 39081063.5469 185.282818732407
5346 1 39088376.3462 186.094090999043
5347 1 39095689.1455 186.91754204931
5348 1 39103001.9448 187.752882601172
5349 1 39110314.7441 188.599823372593
5350 1 39117627.5435 189.458075081536
5351 1 39124940.3428 190.327348445965
5352 1 39132253.1421 191.207354183845
5353 1 39139565.9414 192.097803013139
5354 1 39146878.7407 192.998405651812
5355 1 39154191.54 193.908872817826
5356 1 39161504.3394 194.828915229147
5357 1 39168817.1387 195.758243603737
5358 1 39176129.938 196.696568659562
5359 1 39183442.7373 197.643601114584
5360 1 39190755.5366 198.599051686768
5361 1 39198068.3359 199.562631094078
5362 1 39205381.1353 200.534050054477
5363 1 39212693.9346 201.51301928593
5364 1 39220006.7339 202.4992495064
5365 1 39227319.5332 203.492451433852
5366 1 39234632.3325 204.492335786248
5367 1 39241945.1318 205.498613281554
5368 1 39249257.9312 206.510994637733
5369 1 39256570.7305 207.529190572749
5370 1 39263883.5298 208.552911804566
5371 1 39271196.3291 209.581869051147
5372 1 39278509.1284 210.615773030457
5373 1 39285821.9277 211.65433446046
5374 1 39293134.7271 212.69726405912
5375 1 39300447.5264 213.7442725444
5376 1 39307760.3257 214.795070634264
5377 1 39315073.125 215.849369046677
5378 1 39322385.9243 216.906878499601
5379 1 39329698.7236 217.967309711002
5380 1 39337011.5229 219.030373398843
5381 1 39344324.3223 220.095780281088
5382 1 39351637.1216 221.163241075701
5383 1 39358949.9209 222.232466500646
5384 1 39366262.7202 223.303167273886
5385 1 39373575.5195 224.375054113386
5386 1 39380888.3188 225.44783773711
5387 1 39388201.1182 226.521228863021
5388 1 39395513.9175 227.594938209083
5389 1 39402826.7168 228.668676493261
5390 1 39410139.5161 229.742154433518
