chr mid sweep_loess
34010 7 19079152.52 33.8479260853054
34011 7 19083911.583 33.9720511820172
34012 7 19088670.646 34.0919591612633
34013 7 19093429.709 34.2075723856389
34014 7 19098188.772 34.3188132177396
34015 7 19102947.835 34.4256040201605
34016 7 19107706.8979 34.5278671554972
34017 7 19112465.9609 34.6255249863451
34018 7 19117225.0239 34.7184998752994
34019 7 19121984.0869 34.8067141849555
34020 7 19126743.1499 34.8900902779089
34021 7 19131502.2129 34.9685505167549
34022 7 19136261.2759 35.042017264089
34023 7 19141020.3389 35.1104128825064
34024 7 19145779.4019 35.1736597346025
34025 7 19150538.4648 35.2348624154504
34026 7 19155297.5278 35.2971598981905
34027 7 19160056.5908 35.3605261125193
34028 7 19164815.6538 35.4249349881335
34029 7 19169574.7168 35.4903604547295
34030 7 19174333.7798 35.556776442004
34031 7 19179092.8428 35.6241568796535
34032 7 19183851.9058 35.6924756973746
34033 7 19188610.9688 35.7617068248639
34034 7 19193370.0317 35.8318241918178
34035 7 19198129.0947 35.9028017279331
34036 7 19202888.1577 35.9746133629062
34037 7 19207647.2207 36.0472330264337
34038 7 19212406.2837 36.1206346482121
34039 7 19217165.3467 36.1947921579382
34040 7 19221924.4097 36.2696794853083
34041 7 19226683.4727 36.3452705600191
34042 7 19231442.5356 36.4215393117671
34043 7 19236201.5986 36.4984596702489
34044 7 19240960.6616 36.5760055651611
34045 7 19245719.7246 36.6541509262003
34046 7 19250478.7876 36.7328696830629
34047 7 19255237.8506 36.8121357654456
34048 7 19259996.9136 36.891923103045
34049 7 19264755.9766 36.9722056255575
34050 7 19269515.0396 37.0529572626798
34051 7 19274274.1025 37.1341519441084
34052 7 19279033.1655 37.2157635995399
34053 7 19283792.2285 37.2977661586709
34054 7 19288551.2915 37.3801335511979
34055 7 19293310.3545 37.4628397068175
34056 7 19298069.4175 37.5458585552262
34057 7 19302828.4805 37.6291640261207
34058 7 19307587.5435 37.7127300491974
34059 7 19312346.6064 37.796530554153
34060 7 19317105.6694 37.880539470684
34061 7 19321864.7324 37.964730728487
34062 7 19326623.7954 38.0490782572586
34063 7 19331382.8584 38.1335559866952
34064 7 19336141.9214 38.2181378464936
34065 7 19340900.9844 38.3027977663502
34066 7 19345660.0474 38.3875096759615
34067 7 19350419.1104 38.4722475050243
34068 7 19355178.1733 38.556985183235
34069 7 19359937.2363 38.6416966402902
34070 7 19364696.2993 38.7263558058865
34071 7 19369455.3623 38.8109366097204
34072 7 19374214.4253 38.8954129814886
34073 7 19378973.4883 38.9797588508875
34074 7 19383732.5513 39.0639481476137
34075 7 19388491.6143 39.1479548013638
34076 7 19393250.6772 39.2317527418344
34077 7 19398009.7402 39.315315898722
34078 7 19402768.8032 39.3986182017232
34079 7 19407527.8662 39.4816335805346
34080 7 19412286.9292 39.5643359648527
34081 7 19417045.9922 39.6466992843741
34082 7 19421805.0552 39.7286974687954
34083 7 19426564.1182 39.810304447813
34084 7 19431323.1812 39.8914941511237
34085 7 19436082.2441 39.9722405084239
34086 7 19440841.3071 40.0525174494102
34087 7 19445600.3701 40.1322989037793
34088 7 19450359.4331 40.2115588012275
34089 7 19455118.4961 40.2902710714516
34090 7 19459877.5591 40.3684096441481
34091 7 19464636.6221 40.4459484490135
34092 7 19469395.6851 40.5228614157444
34093 7 19474154.748 40.5991224740374
34094 7 19478913.811 40.6747055535891
34095 7 19483672.874 40.749584584096
34096 7 19488431.937 40.8237334952546
34097 7 19493191 40.8971262167616
34098 7 19497950.063 40.9697366783134
34099 7 19502709.126 41.0415388096068
34100 7 19507468.189 41.1125065403382
34101 7 19512227.252 41.1826138002042
34102 7 19516986.3149 41.2518345189013
34103 7 19521745.3779 41.3201426261262
34104 7 19526504.4409 41.3875120515754
34105 7 19531263.5039 41.4539167249454
34106 7 19536022.5669 41.5193305759329
34107 7 19540781.6299 41.5837275342344
34108 7 19545540.6929 41.6470815295464
34109 7 19550299.7559 41.7093664915656
34110 7 19555058.8188 41.7705563499884
34111 7 19559817.8818 41.8306250345115
34112 7 19564576.9448 41.8895464748314
34113 7 19569336.0078 41.9472946006448
34114 7 19574095.0708 42.003843341648
34115 7 19578854.1338 42.0591666275378
34116 7 19583613.1968 42.1132383880107
34117 7 19588372.2598 42.1660325527632
34118 7 19593131.3228 42.2175230514919
34119 7 19597890.3857 42.2676838138934
34120 7 19602649.4487 42.3164887696643
34121 7 19607408.5117 42.3639118485011
34122 7 19612167.5747 42.4099269801003
34123 7 19616926.6377 42.4545080941586
34124 7 19621685.7007 42.4976291203725
34125 7 19626444.7637 42.5392639884386
34126 7 19631203.8267 42.5793866280534
34127 7 19635962.8896 42.6179709689135
34128 7 19640721.9526 42.6549909407155
34129 7 19645481.0156 42.6904204731559
34130 7 19650240.0786 42.7242334959313
34131 7 19654999.1416 42.7564039387383
34132 7 19659758.2046 42.7869057312734
34133 7 19664517.2676 42.8157128032333
34134 7 19669276.3306 42.8427990843143
34135 7 19674035.3936 42.8681385042132
34136 7 19678794.4565 42.8917049926266
34137 7 19683553.5195 42.9134724792508
34138 7 19688312.5825 42.9334148937826
34139 7 19693071.6455 42.9515061659185
34140 7 19697830.7085 42.967720225355
34141 7 19702589.7715 42.9820310017887
34142 7 19707348.8345 42.9944124249163
34143 7 19712107.8975 43.0048384244342
34144 7 19716866.9604 43.013282930039
34145 7 19721626.0234 43.0197198714273
34146 7 19726385.0864 43.0241231782956
34147 7 19731144.1494 43.0264667803406
34148 7 19735903.2124 43.0267246072587
34149 7 19740662.2754 43.0248705887466
34150 7 19745421.3384 43.0208786545008
34151 7 19750180.4014 43.0147227342178
34152 7 19754939.4644 43.0063376751636
34153 7 19759698.5273 42.9956940145457
34154 7 19764457.5903 42.9828192169737
34155 7 19769216.6533 42.9677407470571
34156 7 19773975.7163 42.9504860694053
34157 7 19778734.7793 42.9310826486279
34158 7 19783493.8423 42.9095579493344
34159 7 19788252.9053 42.8859394361341
34160 7 19793011.9683 42.8602545736367
34161 7 19797771.0312 42.8325308264515
34162 7 19802530.0942 42.8027956591882
34163 7 19807289.1572 42.7710765364561
34164 7 19812048.2202 42.7374009228648
34165 7 19816807.2832 42.7017962830237
34166 7 19821566.3462 42.6642900815424
34167 7 19826325.4092 42.6249097830302
34168 7 19831084.4722 42.5836828520968
34169 7 19835843.5352 42.5406367533516
34170 7 19840602.5981 42.495798951404
34171 7 19845361.6611 42.4491969108637
34172 7 19850120.7241 42.4008580963399
34173 7 19854879.7871 42.3508099724424
34174 7 19859638.8501 42.2990800037804
34175 7 19864397.9131 42.2456956549636
34176 7 19869156.9761 42.1906843906014
34177 7 19873916.0391 42.1340736753032
34178 7 19878675.1021 42.0758909736787
34179 7 19883434.165 42.0161637503372
34180 7 19888193.228 41.9549194698882
34181 7 19892952.291 41.8921855969414
34182 7 19897711.354 41.827989596106
34183 7 19902470.417 41.7623589319916
34184 7 19907229.48 41.6953210692078
34185 7 19911988.543 41.6269034723639
34186 7 19916747.606 41.5571336060695
34187 7 19921506.6689 41.4860389349341
34188 7 19926265.7319 41.4136469235671
34189 7 19931024.7949 41.3399850365781
34190 7 19935783.8579 41.2650807385765
34191 7 19940542.9209 41.1889614941718
34192 7 19945301.9839 41.1116547679735
34193 7 19950061.0469 41.033188024591
34194 7 19954820.1099 40.953588728634
34195 7 19959579.1729 40.8728843447118
34196 7 19964338.2358 40.791102337434
34197 7 19969097.2988 40.70827017141
34198 7 19973856.3618 40.6244153112493
34199 7 19978615.4248 40.5395652215614
34200 7 19983374.4878 40.4537473669558
34201 7 19988133.5508 40.3669892120421
34202 7 19992892.6138 40.2793182214295
34203 7 19997651.6768 40.1907618597278
34204 7 20002410.7397 40.1013475915463
