chr mid sweep_loess
6930 1 50677262.1309 4.05670200244087
6931 1 50684573.168 4.11466541527969
6932 1 50691884.2051 4.17239761517478
6933 1 50699195.2422 4.22987968360213
6934 1 50706506.2793 4.2870927020377
6935 1 50713817.3164 4.34401775195749
6936 1 50721128.3535 4.40063591483746
6937 1 50728439.3906 4.45692827215359
6938 1 50735750.4277 4.51287590538186
6939 1 50743061.4648 4.56845989599825
6940 1 50750372.502 4.62366132547873
6941 1 50757683.5391 4.67846127529929
6942 1 50764994.5762 4.73284082693588
6943 1 50772305.6133 4.78678106186451
6944 1 50779616.6504 4.84026306156113
6945 1 50786927.6875 4.89326790750173
6946 1 50794238.7246 4.94577668116229
6947 1 50801549.7617 4.99777046401878
6948 1 50808860.7988 5.04923033754718
6949 1 50816171.8359 5.10013738322347
6950 1 50823482.873 5.15047268252362
6951 1 50830793.9102 5.20021731692361
6952 1 50838104.9473 5.24935236789942
6953 1 50845415.9844 5.29785891692702
6954 1 50852727.0215 5.34571804548239
6955 1 50860038.0586 5.39291083504151
6956 1 50867349.0957 5.43941836708036
6957 1 50874660.1328 5.48522172307491
6958 1 50881971.1699 5.53030198450115
6959 1 50889282.207 5.57464023283503
6960 1 50896593.2441 5.61821754955255
6961 1 50903904.2812 5.66101501612969
6962 1 50911215.3184 5.7030137140424
6963 1 50918526.3555 5.74419472476669
6964 1 50925837.3926 5.78453912977851
6965 1 50933148.4297 5.82402801055386
6966 1 50940459.4668 5.8626424485687
6967 1 50947770.5039 5.90036352529901
6968 1 50955081.541 5.93717232222078
6969 1 50962392.5781 5.97304992080997
6970 1 50969703.6152 6.00797740254256
6971 1 50977014.6523 6.04193584889454
6972 1 50984325.6895 6.07490634134187
6973 1 50991636.7266 6.10686996136054
6974 1 50998947.7637 6.13780779042652
6975 1 51006258.8008 6.16770091001579
6976 1 51013569.8379 6.19653040160433
6977 1 51020880.875 6.22427734666811
6978 1 51028191.9121 6.25092282668311
6979 1 51035502.9492 6.2764479231253
6980 1 51042813.9863 6.30083371747068
6981 1 51050125.0234 6.3240612911952
6982 1 51057436.0605 6.34611172577485
6983 1 51064747.0977 6.36696610268561
6984 1 51072058.1348 6.3875341187998
6985 1 51079369.1719 6.40873012729064
6986 1 51086680.209 6.43054219408543
6987 1 51093991.2461 6.45295838511147
6988 1 51101302.2832 6.47596676629606
6989 1 51108613.3203 6.49955540356651
6990 1 51115924.3574 6.5237123628501
6991 1 51123235.3945 6.54842571007415
6992 1 51130546.4316 6.57368351116596
6993 1 51137857.4688 6.59947383205281
6994 1 51145168.5059 6.62578473866203
6995 1 51152479.543 6.6526042969209
6996 1 51159790.5801 6.67992057275672
6997 1 51167101.6172 6.70772163209681
6998 1 51174412.6543 6.73599554086845
6999 1 51181723.6914 6.76473036499895
7000 1 51189034.7285 6.79391417041561
7001 1 51196345.7656 6.82353502304573
7002 1 51203656.8027 6.85358098881661
7003 1 51210967.8398 6.88404013365556
7004 1 51218278.877 6.91490052348986
7005 1 51225589.9141 6.94615022424683
7006 1 51232900.9512 6.97777730185376
7007 1 51240211.9883 7.00976982223796
7008 1 51247523.0254 7.04211585132672
7009 1 51254834.0625 7.07480345504735
7010 1 51262145.0996 7.10782069932715
7011 1 51269456.1367 7.14115565009341
7012 1 51276767.1738 7.17479637327344
7013 1 51284078.2109 7.20873093479454
7014 1 51291389.248 7.24294740058401
7015 1 51298700.2852 7.27743383656915
7016 1 51306011.3223 7.31217830867726
7017 1 51313322.3594 7.34716888283564
7018 1 51320633.3965 7.3823936249716
7019 1 51327944.4336 7.41784060101242
7020 1 51335255.4707 7.45349787688542
7021 1 51342566.5078 7.4893535185179
7022 1 51349877.5449 7.52539559183715
7023 1 51357188.582 7.56161216277048
7024 1 51364499.6191 7.59799129724518
7025 1 51371810.6562 7.63452106118856
7026 1 51379121.6934 7.67118952052792
7027 1 51386432.7305 7.70798474119056
7028 1 51393743.7676 7.74489478910377
7029 1 51401054.8047 7.78190773019487
7030 1 51408365.8418 7.81901163039115
7031 1 51415676.8789 7.85619455561991
7032 1 51422987.916 7.89344457180845
7033 1 51430298.9531 7.93074974488407
7034 1 51437609.9902 7.96809814077408
7035 1 51444921.0273 8.00547782540577
7036 1 51452232.0645 8.04287686470645
7037 1 51459543.1016 8.08028332460342
7038 1 51466854.1387 8.11768527102397
7039 1 51474165.1758 8.1550707698954
7040 1 51481476.2129 8.19242788714503
7041 1 51488787.25 8.22974468870014
7042 1 51496098.2871 8.26700924048805
7043 1 51503409.3242 8.30420960843604
7044 1 51510720.3613 8.34133385847142
7045 1 51518031.3984 8.3783700565215
7046 1 51525342.4355 8.41530626851357
7047 1 51532653.4727 8.45213056037493
7048 1 51539964.5098 8.48883099803288
7049 1 51547275.5469 8.52539564741473
7050 1 51554586.584 8.56181257444778
7051 1 51561897.6211 8.59806984505932
7052 1 51569208.6582 8.63415552517665
7053 1 51576519.6953 8.67005768072709
7054 1 51583830.7324 8.70576437763791
7055 1 51591141.7695 8.74126368183645
7056 1 51598452.8066 8.77654365924997
7057 1 51605763.8438 8.8115923758058
7058 1 51613074.8809 8.84639789743123
7059 1 51620385.918 8.88094829005356
7060 1 51627696.9551 8.9152316196001
7061 1 51635007.9922 8.94923595199813
7062 1 51642319.0293 8.98294935317497
7063 1 51649630.0664 9.01635988905792
7064 1 51656941.1035 9.04945562557427
7065 1 51664252.1406 9.08222462865132
7066 1 51671563.1777 9.11465496421638
7067 1 51678874.2148 9.14673469819675
7068 1 51686185.252 9.17845189651973
7069 1 51693496.2891 9.20979462511261
7070 1 51700807.3262 9.2407509499027
7071 1 51708118.3633 9.27130893681731
7072 1 51715429.4004 9.30145665178372
7073 1 51722740.4375 9.33118216072925
7074 1 51730051.4746 9.36047352958118
7075 1 51737362.5117 9.38931882426684
7076 1 51744673.5488 9.4177061107135
7077 1 51751984.5859 9.44562345484848
7078 1 51759295.623 9.47305892259907
7079 1 51766606.6602 9.50000057989258
7080 1 51773917.6973 9.52643649265631
7081 1 51781228.7344 9.55235472681755
