chr mid sweep_loess
16590 5 52834510.5942 21.9779973579648
16591 5 52842525.2607 22.0893753531177
16592 5 52850539.9272 22.1996247653514
16593 5 52858554.5938 22.3087053524508
16594 5 52866569.2603 22.4165768722008
16595 5 52874583.9268 22.5231990823864
16596 5 52882598.5933 22.6285317407924
16597 5 52890613.2598 22.7325346052038
16598 5 52898627.9263 22.8351674334053
16599 5 52906642.5928 22.936389983182
16600 5 52914657.2593 23.0361620123187
16601 5 52922671.9258 23.1344432786002
16602 5 52930686.5923 23.2311935398116
16603 5 52938701.2588 23.3263725537377
16604 5 52946715.9253 23.4199400781634
16605 5 52954730.5918 23.5118558708736
16606 5 52962745.2583 23.6020796896532
16607 5 52970759.9248 23.6905712922871
16608 5 52978774.5913 23.7772904365602
16609 5 52986789.2578 23.8621968802573
16610 5 52994803.9243 23.9452503811634
16611 5 53002818.5908 24.0264106970634
16612 5 53010833.2573 24.1056375857422
16613 5 53018847.9238 24.1828908049846
16614 5 53026862.5903 24.2581301125757
16615 5 53034877.2568 24.3313152663001
16616 5 53042891.9233 24.402406023943
16617 5 53050906.5898 24.471362143289
16618 5 53058921.2563 24.5381433821233
16619 5 53066935.9229 24.6027094982306
16620 5 53074950.5894 24.6650202493958
16621 5 53082965.2559 24.7250353934039
16622 5 53090979.9224 24.7827146880397
16623 5 53098994.5889 24.8380178910882
16624 5 53107009.2554 24.8909047603342
16625 5 53115023.9219 24.9413350535626
16626 5 53123038.5884 24.9892685285584
16627 5 53131053.2549 25.0346649431063
16628 5 53139067.9214 25.0774840549914
16629 5 53147082.5879 25.1176856219985
16630 5 53155097.2544 25.1552294019126
16631 5 53163111.9209 25.1900751525184
16632 5 53171126.5874 25.2234334439835
16633 5 53179141.2539 25.2565410617621
16634 5 53187155.9204 25.2893970865696
16635 5 53195170.5869 25.3220005991214
16636 5 53203185.2534 25.3543506801328
16637 5 53211199.9199 25.386446410319
16638 5 53219214.5864 25.4182868703955
16639 5 53227229.2529 25.4498711410775
16640 5 53235243.9194 25.4811983030803
16641 5 53243258.5859 25.5122674371194
16642 5 53251273.2524 25.5430776239101
16643 5 53259287.9189 25.5736279441676
16644 5 53267302.5854 25.6039174786072
16645 5 53275317.252 25.6339453079444
16646 5 53283331.9185 25.6637105128945
16647 5 53291346.585 25.6932121741727
16648 5 53299361.2515 25.7224493724945
16649 5 53307375.918 25.751421188575
16650 5 53315390.5845 25.7801267031298
16651 5 53323405.251 25.808564996874
16652 5 53331419.9175 25.836735150523
16653 5 53339434.584 25.8646362447922
16654 5 53347449.2505 25.8922673603969
16655 5 53355463.917 25.9196275780523
16656 5 53363478.5835 25.946715978474
16657 5 53371493.25 25.973531642377
16658 5 53379507.9165 26.0000736504769
16659 5 53387522.583 26.0263410834888
16660 5 53395537.2495 26.0523330221282
16661 5 53403551.916 26.0780485471104
16662 5 53411566.5825 26.1034867391507
16663 5 53419581.249 26.1286466789644
16664 5 53427595.9155 26.1535274472669
16665 5 53435610.582 26.1781281247735
16666 5 53443625.2485 26.2024477921995
16667 5 53451639.915 26.2264855302602
16668 5 53459654.5815 26.250240419671
16669 5 53467669.248 26.2737115411472
16670 5 53475683.9146 26.2968979754042
16671 5 53483698.5811 26.3197988031572
16672 5 53491713.2476 26.3424131051216
16673 5 53499727.9141 26.3647399620127
16674 5 53507742.5806 26.3867784545458
16675 5 53515757.2471 26.4085276634363
16676 5 53523771.9136 26.4299866693995
16677 5 53531786.5801 26.4511545531508
16678 5 53539801.2466 26.4720303954054
16679 5 53547815.9131 26.4926132768787
16680 5 53555830.5796 26.512902278286
16681 5 53563845.2461 26.5328964803426
16682 5 53571859.9126 26.552594963764
16683 5 53579874.5791 26.5719968092653
16684 5 53587889.2456 26.5911010975619
16685 5 53595903.9121 26.6099069093692
16686 5 53603918.5786 26.6284133254025
16687 5 53611933.2451 26.6466194263771
16688 5 53619947.9116 26.6645242930083
16689 5 53627962.5781 26.6821270060115
16690 5 53635977.2446 26.699426646102
16691 5 53643991.9111 26.7164222939952
16692 5 53652006.5776 26.7331130304063
16693 5 53660021.2441 26.7494979360506
16694 5 53668035.9106 26.7655760916436
16695 5 53676050.5771 26.7813465779005
16696 5 53684065.2437 26.7968084755367
16697 5 53692079.9102 26.8119608652675
16698 5 53700094.5767 26.8268028278082
16699 5 53708109.2432 26.8413334438742
16700 5 53716123.9097 26.8555517941808
16701 5 53724138.5762 26.8694569594432
16702 5 53732153.2427 26.8830480203769
16703 5 53740167.9092 26.8963240576972
16704 5 53748182.5757 26.9092841521193
16705 5 53756197.2422 26.9219273843587
16706 5 53764211.9087 26.9342528351307
16707 5 53772226.5752 26.9462595851505
16708 5 53780241.2417 26.9579467151335
16709 5 53788255.9082 26.9693133057951
16710 5 53796270.5747 26.9803584378505
16711 5 53804285.2412 26.9910811920151
16712 5 53812299.9077 27.0014806490043
16713 5 53820314.5742 27.0115558895333
16714 5 53828329.2407 27.0213059943175
16715 5 53836343.9072 27.0307300440722
