chr mid sweep_loess
11110 5 8914060.7256 10.4248150773693
11111 5 8922075.2988 10.4755586782935
11112 5 8930089.8721 10.5261243302715
11113 5 8938104.4453 10.576495667053
11114 5 8946119.0186 10.6266563223876
11115 5 8954133.5918 10.6765899300249
11116 5 8962148.165 10.7262801237147
11117 5 8970162.7383 10.7757105372066
11118 5 8978177.3115 10.8248648042502
11119 5 8986191.8848 10.8737265585951
11120 5 8994206.458 10.9222794339912
11121 5 9002221.0312 10.9705070641879
11122 5 9010235.6045 11.0183930829349
11123 5 9018250.1777 11.065921123982
11124 5 9026264.751 11.1130748210787
11125 5 9034279.3242 11.1598378079747
11126 5 9042293.8975 11.2061937184196
11127 5 9050308.4707 11.2521261861632
11128 5 9058323.0439 11.2976188449551
11129 5 9066337.6172 11.3426553285449
11130 5 9074352.1904 11.3872192706822
11131 5 9082366.7637 11.4312943051168
11132 5 9090381.3369 11.4748640655982
11133 5 9098395.9102 11.5179121858762
11134 5 9106410.4834 11.5604222997004
11135 5 9114425.0566 11.6023780408204
11136 5 9122439.6299 11.6437630429859
11137 5 9130454.2031 11.6845609399466
11138 5 9138468.7764 11.7247553654521
11139 5 9146483.3496 11.764329953252
11140 5 9154497.9229 11.803268337096
11141 5 9162512.4961 11.8415541507338
11142 5 9170527.0693 11.879171027915
11143 5 9178541.6426 11.9161026023893
11144 5 9186556.2158 11.9523325079063
11145 5 9194570.7891 11.9878443782157
11146 5 9202585.3623 12.0226218470672
11147 5 9210599.9355 12.0566485482103
11148 5 9218614.5088 12.0899081153947
11149 5 9226629.082 12.1223841823702
11150 5 9234643.6553 12.1540603828863
11151 5 9242658.2285 12.1849203506926
11152 5 9250672.8018 12.214947719539
11153 5 9258687.375 12.2441261231749
11154 5 9266701.9482 12.2724391953502
11155 5 9274716.5215 12.2998705698143
11156 5 9282731.0947 12.326403880317
11157 5 9290745.668 12.3520227606079
11158 5 9298760.2412 12.3767108444367
11159 5 9306774.8145 12.400451765553
11160 5 9314789.3877 12.4232291577065
11161 5 9322803.9609 12.4450266546469
11162 5 9330818.5342 12.4658278901237
11163 5 9338833.1074 12.4856164978867
11164 5 9346847.6807 12.5043761116855
11165 5 9354862.2539 12.5220903652697
11166 5 9362876.8271 12.5387428923891
11167 5 9370891.4004 12.5543173267932
11168 5 9378905.9736 12.5687973022317
11169 5 9386920.5469 12.5821664524542
11170 5 9394935.1201 12.5944084112105
11171 5 9402949.6934 12.6055068122502
11172 5 9410964.2666 12.6154452893229
11173 5 9418978.8398 12.6242074761783
11174 5 9426993.4131 12.6322152868691
11175 5 9435007.9863 12.6399030656294
11176 5 9443022.5596 12.6472730914809
11177 5 9451037.1328 12.6543276434453
11178 5 9459051.7061 12.661069000544
11179 5 9467066.2793 12.6674994417988
11180 5 9475080.8525 12.6736212462313
11181 5 9483095.4258 12.6794366928632
11182 5 9491109.999 12.684948060716
11183 5 9499124.5723 12.6901576288114
11184 5 9507139.1455 12.6950676761711
11185 5 9515153.7188 12.6996804818166
11186 5 9523168.292 12.7039983247696
11187 5 9531182.8652 12.7080234840518
11188 5 9539197.4385 12.7117582386848
11189 5 9547212.0117 12.7152048676902
11190 5 9555226.585 12.7183656500896
11191 5 9563241.1582 12.7212428649047
11192 5 9571255.7314 12.7238387911572
11193 5 9579270.3047 12.7261557078685
11194 5 9587284.8779 12.7281958940605
11195 5 9595299.4512 12.7299616287547
11196 5 9603314.0244 12.7314551909727
11197 5 9611328.5977 12.7326788597363
11198 5 9619343.1709 12.7336349140669
11199 5 9627357.7441 12.7343256329863
11200 5 9635372.3174 12.7347532955161
