chr mid sweep_loess
48559 8 69807283.6211 109.30439758448
48560 8 69815436.2949 109.499635117042
48561 8 69823588.9688 109.693815603868
48562 8 69831741.6426 109.886883688612
48563 8 69839894.3164 110.078784014928
48564 8 69848046.9902 110.269461226468
48565 8 69856199.6641 110.458859966887
48566 8 69864352.3379 110.646924879837
48567 8 69872505.0117 110.833600608972
48568 8 69880657.6855 111.018831797947
48569 8 69888810.3594 111.202563090413
48570 8 69896963.0332 111.384739130025
48571 8 69905115.707 111.565304560436
48572 8 69913268.3809 111.7442040253
48573 8 69921421.0547 111.921382168269
48574 8 69929573.7285 112.096783632999
48575 8 69937726.4023 112.270353063141
48576 8 69945879.0762 112.44203510235
48577 8 69954031.75 112.611774394278
48578 8 69962184.4238 112.77951558258
48579 8 69970337.0977 112.945203310909
48580 8 69978489.7715 113.108782222918
48581 8 69986642.4453 113.270196962261
48582 8 69994795.1191 113.429392172591
48583 8 70002947.793 113.586312497562
48584 8 70011100.4668 113.740902580827
48585 8 70019253.1406 113.89310706604
48586 8 70027405.8145 114.042870596853
48587 8 70035558.4883 114.190137816922
48588 8 70043711.1621 114.334853369898
48589 8 70051863.8359 114.476961899436
48590 8 70060016.5098 114.616408049189
48591 8 70068169.1836 114.753136462811
48592 8 70076321.8574 114.887091783954
48593 8 70084474.5312 115.018218656273
48594 8 70092627.2051 115.146461723421
48595 8 70100779.8789 115.271765629051
48596 8 70108932.5527 115.394075016817
48597 8 70117085.2266 115.513334530372
48598 8 70125237.9004 115.62948881337
48599 8 70133390.5742 115.742482509464
48600 8 70141543.248 115.852260262307
48601 8 70149695.9219 115.958766715554
48602 8 70157848.5957 116.061946512858
48603 8 70166001.2695 116.161744297871
48604 8 70174153.9434 116.258104714248
48605 8 70182306.6172 116.350972405643
48606 8 70190459.291 116.440292015707
48607 8 70198611.9648 116.526008188096
48608 8 70206764.6387 116.608065566462
48609 8 70214917.3125 116.686408794459
48610 8 70223069.9863 116.76098251574
48611 8 70231222.6602 116.831731373959
48612 8 70239375.334 116.898600012769
48613 8 70247528.0078 116.961533075825
48614 8 70255680.6816 117.020475206778
48615 8 70263833.3555 117.075371049283
48616 8 70271986.0293 117.126165246993
48617 8 70280138.7031 117.172802443562
