chr mid sweep_loess
54058 9 21281326.9937 7.94118305305071
54059 9 21286572.3271 8.00971799432055
54060 9 21291817.6606 8.07740883225347
54061 9 21297062.9941 8.14423272239098
54062 9 21302308.3276 8.21016682027459
54063 9 21307553.6611 8.27518828144583
54064 9 21312798.9946 8.33927426144621
54065 9 21318044.3281 8.40240191581725
54066 9 21323289.6616 8.46454840010045
54067 9 21328534.9951 8.52569086983735
54068 9 21333780.3286 8.58580648056945
54069 9 21339025.6621 8.64487238783826
54070 9 21344270.9956 8.70286574718532
54071 9 21349516.3291 8.75976371415212
54072 9 21354761.6626 8.81554344428019
54073 9 21360006.9961 8.87018209311104
54074 9 21365252.3296 8.9236568161862
54075 9 21370497.6631 8.97594476904716
54076 9 21375742.9966 9.02702310723546
54077 9 21380988.3301 9.0768689862926
54078 9 21386233.6636 9.12545956176011
54079 9 21391478.9971 9.17277198917949
54080 9 21396724.3306 9.21878342409227
54081 9 21401969.6641 9.26347102203995
54082 9 21407214.9976 9.30681193856407
54083 9 21412460.3311 9.34878332920612
54084 9 21417705.6646 9.3907799684372
54085 9 21422950.998 9.43419495544393
54086 9 21428196.3315 9.47900293284113
54087 9 21433441.665 9.52517854324363
54088 9 21438686.9985 9.57269642926625
54089 9 21443932.332 9.62153123352382
54090 9 21449177.6655 9.67165759863116
54091 9 21454422.999 9.72305016720309
54092 9 21459668.3325 9.77568358185446
54093 9 21464913.666 9.82953248520006
54094 9 21470158.9995 9.88457151985474
54095 9 21475404.333 9.94077532843332
54096 9 21480649.6665 9.99811855355061
54097 9 21485895 10.0565758378215
54098 9 21491140.3335 10.1161218238607
54099 9 21496385.667 10.1767311542831
54100 9 21501631.0005 10.2383784717035
54101 9 21506876.334 10.3010384187368
54102 9 21512121.6675 10.3646856379977
54103 9 21517367.001 10.4292947721012
54104 9 21522612.3345 10.4948404636619
54105 9 21527857.668 10.5612973552948
54106 9 21533103.0015 10.6286400896147
54107 9 21538348.335 10.6968433092364
54108 9 21543593.6685 10.7658816567747
54109 9 21548839.002 10.8357297748444
54110 9 21554084.3354 10.9063623060604
54111 9 21559329.6689 10.9777538930375
54112 9 21564575.0024 11.0498791783906
54113 9 21569820.3359 11.1227128047343
54114 9 21575065.6694 11.1962294146837
54115 9 21580311.0029 11.2704036508534
54116 9 21585556.3364 11.3452101558583
54117 9 21590801.6699 11.4206235723133
54118 9 21596047.0034 11.4966185428332
54119 9 21601292.3369 11.5731697100327
54120 9 21606537.6704 11.6502517165268
54121 9 21611783.0039 11.7278392049302
54122 9 21617028.3374 11.8059068178578
54123 9 21622273.6709 11.8844291979243
54124 9 21627519.0044 11.9633809877447
54125 9 21632764.3379 12.0427368299338
54126 9 21638009.6714 12.1224713671063
54127 9 21643255.0049 12.2025592418771
54128 9 21648500.3384 12.282975096861
54129 9 21653745.6719 12.3636935746728
54130 9 21658991.0054 12.4446893179274
54131 9 21664236.3389 12.5259369692396
54132 9 21669481.6724 12.6074111712242
54133 9 21674727.0059 12.6890865664961
54134 9 21679972.3394 12.77093779767
54135 9 21685217.6729 12.8529395073609
54136 9 21690463.0063 12.9350663381834
54137 9 21695708.3398 13.0172929327525
54138 9 21700953.6733 13.0995939336829
54139 9 21706199.0068 13.1819439835895
54140 9 21711444.3403 13.2643177250872
54141 9 21716689.6738 13.3466898007907
54142 9 21721935.0073 13.4290348533148
54143 9 21727180.3408 13.5113275252745
54144 9 21732425.6743 13.5935424592844
54145 9 21737671.0078 13.6756542979595
54146 9 21742916.3413 13.7576376839146
54147 9 21748161.6748 13.8394672597644
54148 9 21753407.0083 13.9211176681239
54149 9 21758652.3418 14.0025635516078
54150 9 21763897.6753 14.0837795528309
54151 9 21769143.0088 14.1647403144082
54152 9 21774388.3423 14.2454204789543
54153 9 21779633.6758 14.3257946890842
54154 9 21784879.0093 14.4058375874127
54155 9 21790124.3428 14.4855238165546
54156 9 21795369.6763 14.5648280191246
54157 9 21800615.0098 14.6437248377377
54158 9 21805860.3433 14.7221889150087
54159 9 21811105.6768 14.8001948935524
54160 9 21816351.0103 14.8777174159835
54161 9 21821596.3438 14.954731124917
54162 9 21826841.6772 15.0312106629677
54163 9 21832087.0107 15.1071306727503
54164 9 21837332.3442 15.1824657968798
54165 9 21842577.6777 15.2571906779709
54166 9 21847823.0112 15.3312799586385
54167 9 21853068.3447 15.4047082814973
54168 9 21858313.6782 15.4774502891623
54169 9 21863559.0117 15.5494806242481
54170 9 21868804.3452 15.6207739293698
54171 9 21874049.6787 15.691304847142
54172 9 21879295.0122 15.7610480201797
54173 9 21884540.3457 15.8299780910976
54174 9 21889785.6792 15.8980697025105
54175 9 21895031.0127 15.9652974970333
